,Age,Diet,Died
7101,45-54,High,False
7102,45-54,High,False
7103,45-54,High,False
7104,45-54,High,False
7105,45-54,High,False
7106,45-54,High,False
7107,45-54,High,False
7108,45-54,High,False
7109,45-54,High,False
7110,45-54,High,False
7111,45-54,High,False
7112,45-54,High,False
7113,45-54,High,False
7114,45-54,High,False
7115,45-54,High,False
7116,45-54,High,False
7117,45-54,High,False
7118,45-54,High,False
7119,45-54,High,False
7120,45-54,High,False
7121,45-54,High,False
7122,45-54,High,False
7123,45-54,High,False
7124,45-54,High,False
7125,45-54,High,False
7126,45-54,High,False
7127,45-54,High,False
7128,45-54,High,False
7129,45-54,High,False
7130,45-54,High,False
7131,45-54,High,False
7132,45-54,High,False
7133,45-54,High,False
7134,45-54,High,False
7135,45-54,High,False
7136,45-54,High,False
7137,45-54,High,False
7138,45-54,High,False
7139,45-54,High,False
7140,45-54,High,False
7141,45-54,High,False
7142,45-54,High,False
7143,45-54,High,False
7144,45-54,High,False
7145,45-54,High,False
7146,45-54,High,False
7147,45-54,High,False
7148,45-54,High,False
7149,45-54,High,False
7150,45-54,High,False
7151,45-54,High,False
7152,45-54,High,False
7153,45-54,High,False
7154,45-54,High,False
7155,45-54,High,False
7156,45-54,High,False
7157,45-54,High,False
7158,45-54,High,False
7159,45-54,High,False
7160,45-54,High,False
7161,45-54,High,False
7162,45-54,High,False
7163,45-54,High,False
7164,45-54,High,False
7165,45-54,High,False
7166,45-54,High,False
7167,45-54,High,False
7168,45-54,High,False
7169,45-54,High,False
7170,45-54,High,False
7171,45-54,High,False
7172,45-54,High,False
7173,45-54,High,False
7174,45-54,High,False
7175,45-54,High,False
7176,45-54,High,False
7177,45-54,High,False
7178,45-54,High,False
7179,45-54,High,False
7180,45-54,High,False
7181,45-54,High,False
7182,45-54,High,False
7183,45-54,High,False
7184,45-54,High,False
7185,45-54,High,False
7186,45-54,High,False
7187,45-54,High,False
7188,45-54,High,False
7189,45-54,High,False
7190,45-54,High,False
7191,45-54,High,False
7192,45-54,High,False
7193,45-54,High,False
7194,45-54,High,False
7195,45-54,High,False
7196,45-54,High,False
7197,45-54,High,False
7198,45-54,High,False
7199,45-54,High,False
7200,45-54,High,False
7201,45-54,High,False
7202,45-54,High,False
7203,45-54,High,False
7204,45-54,High,False
7205,45-54,High,False
7206,45-54,High,False
7207,45-54,High,False
7208,45-54,High,False
7209,45-54,High,False
7210,45-54,High,False
7211,45-54,High,False
7212,45-54,High,False
7213,45-54,High,False
7214,45-54,High,False
7215,45-54,High,False
7216,45-54,High,False
7217,45-54,High,False
7218,45-54,High,False
7219,45-54,High,False
7220,45-54,High,False
7221,45-54,High,False
7222,45-54,High,False
7223,45-54,High,False
7224,45-54,High,False
7225,45-54,High,False
7226,45-54,High,False
7227,45-54,High,False
7228,45-54,High,False
7229,45-54,High,False
7230,45-54,High,False
7231,45-54,High,False
7232,45-54,High,False
7233,45-54,High,False
7234,45-54,High,False
7235,45-54,High,False
7236,45-54,High,False
7237,45-54,High,False
7238,45-54,High,False
7239,45-54,High,False
7240,45-54,High,False
7241,45-54,High,False
7242,45-54,High,False
7243,45-54,High,False
7244,45-54,High,False
7245,45-54,High,False
7246,45-54,High,False
7247,45-54,High,False
7248,45-54,High,False
7249,45-54,High,False
7250,45-54,High,False
7251,45-54,High,False
7252,45-54,High,False
7253,45-54,High,False
7254,45-54,High,False
7255,45-54,High,False
7256,45-54,High,False
7257,45-54,High,False
7258,45-54,High,False
7259,45-54,High,False
7260,45-54,High,False
7261,45-54,High,False
7262,45-54,High,False
7263,45-54,High,False
7264,45-54,High,False
7265,45-54,High,False
7266,45-54,High,False
7267,45-54,High,False
7268,45-54,High,False
7269,45-54,High,False
7270,45-54,High,False
7271,45-54,High,False
7272,45-54,High,False
7273,45-54,High,False
7274,45-54,High,False
7275,45-54,High,False
7276,45-54,High,False
7277,45-54,High,False
7278,45-54,High,False
7279,45-54,High,False
7280,45-54,High,False
7281,45-54,High,False
7282,45-54,High,False
7283,45-54,High,False
7284,45-54,High,False
7285,45-54,High,False
7286,45-54,High,False
7287,45-54,High,False
7288,45-54,High,False
7289,45-54,High,False
7290,45-54,High,False
7291,45-54,High,False
7292,45-54,High,False
7293,45-54,High,False
7294,45-54,High,False
7295,45-54,High,False
7296,45-54,High,False
7297,45-54,High,False
7298,45-54,High,False
7299,45-54,High,False
7300,45-54,High,False
7301,45-54,High,False
7302,45-54,High,False
7303,45-54,High,False
7304,45-54,High,False
7305,45-54,High,False
7306,45-54,High,False
7307,45-54,High,False
7308,45-54,High,False
7309,45-54,High,False
7310,45-54,High,False
7311,45-54,High,False
7312,45-54,High,False
7313,45-54,High,False
7314,45-54,High,False
7315,45-54,High,False
7316,45-54,High,False
7317,45-54,High,False
7318,45-54,High,False
7319,45-54,High,False
7320,45-54,High,False
7321,45-54,High,False
7322,45-54,High,False
7323,45-54,High,False
7324,45-54,High,False
7325,45-54,High,False
7326,45-54,High,False
7327,45-54,High,False
7328,45-54,High,False
7329,45-54,High,False
7330,45-54,High,False
7331,45-54,High,False
7332,45-54,High,False
7333,45-54,High,False
7334,45-54,High,False
7335,45-54,High,False
7336,45-54,High,False
7337,45-54,High,False
7338,45-54,High,False
7339,45-54,High,False
7340,45-54,High,False
7341,45-54,High,False
7342,45-54,High,False
7343,45-54,High,False
7344,45-54,High,False
7345,45-54,High,False
7346,45-54,High,False
7347,45-54,High,False
7348,45-54,High,False
7349,45-54,High,False
7350,45-54,High,False
7351,45-54,High,False
7352,45-54,High,False
7353,45-54,High,False
7354,45-54,High,False
7355,45-54,High,False
7356,45-54,High,False
7357,45-54,High,False
7358,45-54,High,False
7359,45-54,High,False
7360,45-54,High,False
7361,45-54,High,False
7362,45-54,High,False
7363,45-54,High,False
7364,45-54,High,False
7365,45-54,High,False
7366,45-54,High,False
7367,45-54,High,False
7368,45-54,High,False
7369,45-54,High,False
7370,45-54,High,False
7371,45-54,High,False
7372,45-54,High,False
7373,45-54,High,False
7374,45-54,High,False
7375,45-54,High,False
7376,45-54,High,False
7377,45-54,High,False
7378,45-54,High,False
7379,45-54,High,False
7380,45-54,High,False
7381,45-54,High,False
7382,45-54,High,False
7383,45-54,High,False
7384,45-54,High,False
7385,45-54,High,False
7386,45-54,High,False
7387,45-54,High,False
7388,45-54,High,False
7389,45-54,High,False
7390,45-54,High,False
7391,45-54,High,False
7392,45-54,High,False
7393,45-54,High,False
7394,45-54,High,False
7395,45-54,High,False
7396,45-54,High,False
7397,45-54,High,False
7398,45-54,High,False
7399,45-54,High,False
7400,45-54,High,False
7401,45-54,High,False
7402,45-54,High,False
7403,45-54,High,False
7404,45-54,High,False
7405,45-54,High,False
7406,45-54,High,False
7407,45-54,High,False
7408,45-54,High,False
7409,45-54,High,False
7410,45-54,High,False
7411,45-54,High,False
7412,45-54,High,False
7413,45-54,High,False
7414,45-54,High,False
7415,45-54,High,False
7416,45-54,High,False
7417,45-54,High,False
7418,45-54,High,False
7419,45-54,High,False
7420,45-54,High,False
7421,45-54,High,False
7422,45-54,High,False
7423,45-54,High,False
7424,45-54,High,False
7425,45-54,High,False
7426,45-54,High,False
7427,45-54,High,False
7428,45-54,High,False
7429,45-54,High,False
7430,45-54,High,False
7431,45-54,High,False
7432,45-54,High,False
7433,45-54,High,False
7434,45-54,High,False
7435,45-54,High,False
7436,45-54,High,False
7437,45-54,High,False
7438,45-54,High,False
7439,45-54,High,False
7440,45-54,High,False
7441,45-54,High,False
7442,45-54,High,False
7443,45-54,High,False
7444,45-54,High,False
7445,45-54,High,False
7446,45-54,High,False
7447,45-54,High,False
7448,45-54,High,False
7449,45-54,High,False
7450,45-54,High,False
7451,45-54,High,False
7452,45-54,High,False
7453,45-54,High,False
7454,45-54,High,False
7455,45-54,High,False
7456,45-54,High,False
7457,45-54,High,False
7458,45-54,High,False
7459,45-54,High,False
7460,45-54,High,False
7461,45-54,High,False
7462,45-54,High,False
7463,45-54,High,False
7464,45-54,High,False
7465,45-54,High,False
7466,45-54,High,False
7467,45-54,High,False
7468,45-54,High,False
7469,45-54,High,False
7470,45-54,High,False
7471,45-54,High,False
7472,45-54,High,False
7473,45-54,High,False
7474,45-54,High,False
7475,45-54,High,False
7476,45-54,High,False
7477,45-54,High,False
7478,45-54,High,False
7479,45-54,High,False
7480,45-54,High,False
7481,45-54,High,False
7482,45-54,High,False
7483,45-54,High,False
7484,45-54,High,False
7485,45-54,High,False
7486,45-54,High,False
7487,45-54,High,False
7488,45-54,High,False
7489,45-54,High,False
7490,45-54,High,False
7491,45-54,High,False
7492,45-54,High,False
7493,45-54,High,False
7494,45-54,High,False
7495,45-54,High,False
7496,45-54,High,False
7497,45-54,High,False
7498,45-54,High,False
7499,45-54,High,False
7500,45-54,High,False
7501,45-54,High,False
7502,45-54,High,False
7503,45-54,High,False
7504,45-54,High,False
7505,45-54,High,False
7506,45-54,High,False
7507,45-54,High,False
7508,45-54,High,False
7509,45-54,High,False
7510,45-54,High,False
7511,45-54,High,False
7512,45-54,High,False
7513,45-54,High,False
7514,45-54,High,False
7515,45-54,High,False
7516,45-54,High,False
7517,45-54,High,False
7518,45-54,High,False
7519,45-54,High,False
7520,45-54,High,False
7521,45-54,High,False
7522,45-54,High,False
7523,45-54,High,False
7524,45-54,High,False
7525,45-54,High,False
7526,45-54,High,False
7527,45-54,High,False
7528,45-54,High,False
7529,45-54,High,False
7530,45-54,High,False
7531,45-54,High,False
7532,45-54,High,False
7533,45-54,High,False
7534,45-54,High,False
7535,45-54,High,False
7536,45-54,High,False
7537,45-54,High,False
7538,45-54,High,False
7539,45-54,High,False
7540,45-54,High,False
7541,45-54,High,False
7542,45-54,High,False
7543,45-54,High,False
7544,45-54,High,False
7545,45-54,High,False
7546,45-54,High,False
7547,45-54,High,False
7548,45-54,High,False
7549,45-54,High,False
7550,45-54,High,False
7551,45-54,High,False
7552,45-54,High,False
7553,45-54,High,False
7554,45-54,High,False
7555,45-54,High,False
7556,45-54,High,False
7557,45-54,High,False
7558,45-54,High,False
7559,45-54,High,False
7560,45-54,High,False
7561,45-54,High,False
7562,45-54,High,False
7563,45-54,High,False
7564,45-54,High,False
7565,45-54,High,False
7566,45-54,High,False
7567,45-54,High,False
7568,45-54,High,False
7569,55-64,High,True
7570,55-64,High,True
7571,55-64,High,True
7572,55-64,High,True
7573,55-64,High,True
7574,55-64,High,True
7575,55-64,High,True
7576,55-64,High,True
7577,55-64,High,True
7578,55-64,High,True
7579,55-64,High,True
7580,55-64,High,True
7581,55-64,High,True
7582,55-64,High,True
7583,55-64,High,True
7584,55-64,High,True
7585,55-64,High,True
7586,55-64,High,True
7587,55-64,High,True
7588,55-64,High,True
7589,55-64,High,True
7590,55-64,High,True
7591,55-64,High,True
7592,55-64,High,True
7593,55-64,High,True
7594,55-64,High,True
7595,55-64,High,True
7596,55-64,High,True
7597,55-64,High,True
7598,55-64,High,True
7599,55-64,High,True
7600,55-64,High,True
7601,55-64,High,True
7602,55-64,High,False
7603,55-64,High,False
7604,55-64,High,False
7605,55-64,High,False
7606,55-64,High,False
7607,55-64,High,False
7608,55-64,High,False
7609,55-64,High,False
7610,55-64,High,False
7611,55-64,High,False
7612,55-64,High,False
7613,55-64,High,False
7614,55-64,High,False
7615,55-64,High,False
7616,55-64,High,False
7617,55-64,High,False
7618,55-64,High,False
7619,55-64,High,False
7620,55-64,High,False
7621,55-64,High,False
7622,55-64,High,False
7623,55-64,High,False
7624,55-64,High,False
7625,55-64,High,False
7626,55-64,High,False
7627,55-64,High,False
7628,55-64,High,False
7629,55-64,High,False
7630,55-64,High,False
7631,55-64,High,False
7632,55-64,High,False
7633,55-64,High,False
7634,55-64,High,False
7635,55-64,High,False
7636,55-64,High,False
7637,55-64,High,False
7638,55-64,High,False
7639,55-64,High,False
7640,55-64,High,False
7641,55-64,High,False
7642,55-64,High,False
7643,55-64,High,False
7644,55-64,High,False
7645,55-64,High,False
7646,55-64,High,False
7647,55-64,High,False
7648,55-64,High,False
7649,55-64,High,False
7650,55-64,High,False
7651,55-64,High,False
7652,55-64,High,False
7653,55-64,High,False
7654,55-64,High,False
7655,55-64,High,False
7656,55-64,High,False
7657,55-64,High,False
7658,55-64,High,False
7659,55-64,High,False
7660,55-64,High,False
7661,55-64,High,False
7662,55-64,High,False
7663,55-64,High,False
7664,55-64,High,False
7665,55-64,High,False
7666,55-64,High,False
7667,55-64,High,False
7668,55-64,High,False
7669,55-64,High,False
7670,55-64,High,False
7671,55-64,High,False
7672,55-64,High,False
7673,55-64,High,False
7674,55-64,High,False
7675,55-64,High,False
7676,55-64,High,False
7677,55-64,High,False
7678,55-64,High,False
7679,55-64,High,False
7680,55-64,High,False
7681,55-64,High,False
7682,55-64,High,False
7683,55-64,High,False
7684,55-64,High,False
7685,55-64,High,False
7686,55-64,High,False
7687,55-64,High,False
7688,55-64,High,False
7689,55-64,High,False
7690,55-64,High,False
7691,55-64,High,False
7692,55-64,High,False
7693,55-64,High,False
7694,55-64,High,False
7695,55-64,High,False
7696,55-64,High,False
7697,55-64,High,False
7698,55-64,High,False
7699,55-64,High,False
7700,55-64,High,False
7701,55-64,High,False
7702,55-64,High,False
7703,55-64,High,False
7704,55-64,High,False
7705,55-64,High,False
7706,55-64,High,False
7707,55-64,High,False
7708,55-64,High,False
7709,55-64,High,False
7710,55-64,High,False
7711,55-64,High,False
7712,55-64,High,False
7713,55-64,High,False
7714,55-64,High,False
7715,55-64,High,False
7716,55-64,High,False
7717,55-64,High,False
7718,55-64,High,False
7719,55-64,High,False
7720,55-64,High,False
7721,55-64,High,False
7722,55-64,High,False
7723,55-64,High,False
7724,55-64,High,False
7725,55-64,High,False
7726,55-64,High,False
7727,55-64,High,False
7728,55-64,High,False
7729,55-64,High,False
7730,55-64,High,False
7731,55-64,High,False
7732,55-64,High,False
7733,55-64,High,False
7734,55-64,High,False
7735,55-64,High,False
7736,55-64,High,False
7737,55-64,High,False
7738,55-64,High,False
7739,55-64,High,False
7740,55-64,High,False
7741,55-64,High,False
7742,55-64,High,False
7743,55-64,High,False
7744,55-64,High,False
7745,55-64,High,False
7746,55-64,High,False
7747,55-64,High,False
7748,55-64,High,False
7749,55-64,High,False
7750,55-64,High,False
7751,55-64,High,False
7752,55-64,High,False
7753,55-64,High,False
7754,55-64,High,False
7755,55-64,High,False
7756,55-64,High,False
7757,55-64,High,False
7758,55-64,High,False
7759,55-64,High,False
7760,55-64,High,False
7761,55-64,High,False
7762,55-64,High,False
7763,55-64,High,False
7764,55-64,High,False
7765,55-64,High,False
7766,55-64,High,False
7767,55-64,High,False
7768,55-64,High,False
7769,55-64,High,False
7770,55-64,High,False
7771,55-64,High,False
7772,55-64,High,False
7773,55-64,High,False
7774,55-64,High,False
7775,55-64,High,False
7776,55-64,High,False
7777,55-64,High,False
7778,55-64,High,False
7779,55-64,High,False
7780,55-64,High,False
7781,55-64,High,False
7782,55-64,High,False
7783,55-64,High,False
7784,55-64,High,False
7785,55-64,High,False
7786,55-64,High,False
7787,55-64,High,False
7788,55-64,High,False
7789,55-64,High,False
7790,55-64,High,False
7791,55-64,High,False
7792,55-64,High,False
7793,55-64,High,False
7794,55-64,High,False
7795,55-64,High,False
7796,55-64,High,False
7797,55-64,High,False
7798,55-64,High,False
7799,55-64,High,False
7800,55-64,High,False
7801,55-64,High,False
7802,55-64,High,False
7803,55-64,High,False
7804,55-64,High,False
7805,55-64,High,False
7806,55-64,High,False
7807,55-64,High,False
7808,55-64,High,False
7809,55-64,High,False
7810,55-64,High,False
7811,55-64,High,False
7812,55-64,High,False
7813,55-64,High,False
7814,55-64,High,False
7815,55-64,High,False
7816,55-64,High,False
7817,55-64,High,False
7818,55-64,High,False
7819,55-64,High,False
7820,55-64,High,False
7821,55-64,High,False
7822,55-64,High,False
7823,55-64,High,False
7824,55-64,High,False
7825,55-64,High,False
7826,55-64,High,False
7827,55-64,High,False
7828,55-64,High,False
7829,55-64,High,False
7830,55-64,High,False
7831,55-64,High,False
7832,55-64,High,False
7833,55-64,High,False
7834,55-64,High,False
7835,55-64,High,False
7836,55-64,High,False
7837,55-64,High,False
7838,55-64,High,False
7839,55-64,High,False
7840,55-64,High,False
7841,55-64,High,False
7842,55-64,High,False
7843,55-64,High,False
7844,55-64,High,False
7845,55-64,High,False
7846,55-64,High,False
7847,55-64,High,False
7848,55-64,High,False
7849,55-64,High,False
7850,55-64,High,False
7851,55-64,High,False
7852,55-64,High,False
7853,55-64,High,False
7854,55-64,High,False
7855,55-64,High,False
7856,55-64,High,False
7857,55-64,High,False
7858,55-64,High,False
7859,55-64,High,False
7860,55-64,High,False
7861,55-64,High,False
7862,55-64,High,False
7863,55-64,High,False
7864,55-64,High,False
7865,55-64,High,False
7866,55-64,High,False
7867,55-64,High,False
7868,55-64,High,False
7869,55-64,High,False
7870,55-64,High,False
7871,55-64,High,False
7872,55-64,High,False
7873,55-64,High,False
7874,55-64,High,False
7875,55-64,High,False
7876,55-64,High,False
7877,55-64,High,False
7878,55-64,High,False
7879,55-64,High,False
7880,55-64,High,False
7881,55-64,High,False
7882,55-64,High,False
7883,55-64,High,False
7884,55-64,High,False
7885,55-64,High,False
7886,55-64,High,False
7887,55-64,High,False
7888,55-64,High,False
7889,55-64,High,False
7890,55-64,High,False
7891,55-64,High,False
7892,55-64,High,False
7893,55-64,High,False
7894,55-64,High,False
7895,55-64,High,False
7896,55-64,High,False
7897,55-64,High,False
7898,55-64,High,False
7899,55-64,High,False
7900,55-64,High,False
7901,55-64,High,False
7902,55-64,High,False
7903,55-64,High,False
7904,55-64,High,False
7905,55-64,High,False
7906,55-64,High,False
7907,55-64,High,False
7908,55-64,High,False
7909,55-64,High,False
7910,55-64,High,False
7911,55-64,High,False
7912,55-64,High,False
7913,55-64,High,False
7914,55-64,High,False
7915,55-64,High,False
7916,55-64,High,False
7917,55-64,High,False
7918,55-64,High,False
7919,55-64,High,False
7920,55-64,High,False
7921,55-64,High,False
7922,55-64,High,False
7923,55-64,High,False
7924,55-64,High,False
7925,55-64,High,False
7926,55-64,High,False
7927,55-64,High,False
7928,55-64,High,False
7929,55-64,High,False
7930,55-64,High,False
7931,55-64,High,False
7932,55-64,High,False
7933,55-64,High,False
7934,55-64,High,False
7935,55-64,High,False
7936,55-64,High,False
7937,55-64,High,False
7938,55-64,High,False
7939,55-64,High,False
7940,55-64,High,False
7941,55-64,High,False
7942,55-64,High,False
7943,55-64,High,False
7944,55-64,High,False
7945,55-64,High,False
7946,55-64,High,False
7947,55-64,High,False
7948,55-64,High,False
7949,55-64,High,False
7950,55-64,High,False
7951,55-64,High,False
7952,55-64,High,False
7953,55-64,High,False
7954,55-64,High,False
7955,55-64,High,False
7956,55-64,High,False
7957,55-64,High,False
7958,55-64,High,False
7959,55-64,High,False
7960,55-64,High,False
7961,55-64,High,False
7962,55-64,High,False
7963,55-64,High,False
7964,55-64,High,False
7965,55-64,High,False
7966,55-64,High,False
7967,55-64,High,False
7968,55-64,High,False
7969,55-64,High,False
7970,55-64,High,False
7971,55-64,High,False
7972,55-64,High,False
7973,55-64,High,False
7974,55-64,High,False
7975,55-64,High,False
7976,55-64,High,False
7977,55-64,High,False
7978,55-64,High,False
7979,55-64,High,False
7980,55-64,High,False
7981,55-64,High,False
7982,55-64,High,False
7983,55-64,High,False
7984,55-64,High,False
7985,55-64,High,False
7986,55-64,High,False
7987,55-64,High,False
7988,55-64,High,False
7989,55-64,High,False
7990,55-64,High,False
7991,55-64,High,False
7992,55-64,High,False
7993,55-64,High,False
7994,55-64,High,False
7995,55-64,High,False
7996,55-64,High,False
7997,55-64,High,False
7998,55-64,High,False
7999,55-64,High,False
8000,55-64,High,False
8001,55-64,High,False
8002,55-64,High,False
8003,55-64,High,False
8004,55-64,High,False
8005,55-64,High,False
8006,55-64,High,False
8007,55-64,High,False
8008,55-64,High,False
8009,55-64,High,False
8010,55-64,High,False
8011,55-64,High,False
8012,55-64,High,False
8013,55-64,High,False
8014,55-64,High,False
8015,55-64,High,False
8016,55-64,High,False
8017,55-64,High,False
8018,55-64,High,False
8019,55-64,High,False
8020,55-64,High,False
8021,55-64,High,False
8022,55-64,High,False
8023,55-64,High,False
8024,55-64,High,False
8025,55-64,High,False
8026,55-64,High,False
8027,55-64,High,False
8028,55-64,High,False
8029,55-64,High,False
8030,55-64,High,False
8031,55-64,High,False
8032,55-64,High,False
8033,55-64,High,False
8034,55-64,High,False
8035,55-64,High,False
8036,55-64,High,False
8037,55-64,High,False
8038,55-64,High,False
8039,55-64,High,False
8040,55-64,High,False
8041,55-64,High,False
8042,55-64,High,False
8043,55-64,High,False
8044,55-64,High,False
8045,55-64,High,False
8046,55-64,High,False
8047,55-64,High,False
8048,55-64,High,False
8049,55-64,High,False
8050,55-64,High,False
8051,55-64,High,False
8052,55-64,High,False
8053,55-64,High,False
8054,55-64,High,False
8055,55-64,High,False
8056,55-64,High,False
8057,55-64,High,False
8058,55-64,High,False
8059,55-64,High,False
8060,55-64,High,False
8061,55-64,High,False
8062,55-64,High,False
8063,55-64,High,False
8064,55-64,High,False
8065,55-64,High,False
8066,55-64,High,False
8067,55-64,High,False
8068,55-64,High,False
8069,55-64,High,False
8070,55-64,High,False
8071,55-64,High,False
8072,55-64,High,False
8073,55-64,High,False
8074,55-64,High,False
8075,55-64,High,False
8076,55-64,High,False
8077,55-64,High,False
8078,55-64,High,False
8079,55-64,High,False
8080,55-64,High,False
8081,55-64,High,False
8082,55-64,High,False
8083,55-64,High,False
8084,55-64,High,False
8085,55-64,High,False
8086,55-64,High,False
8087,55-64,High,False
8088,55-64,High,False
8089,55-64,High,False
8090,55-64,High,False
8091,55-64,High,False
8092,55-64,High,False
8093,55-64,High,False
8094,55-64,High,False
8095,55-64,High,False
8096,55-64,High,False
8097,55-64,High,False
8098,55-64,High,False
8099,55-64,High,False
8100,55-64,High,False
8101,55-64,High,False
8102,55-64,High,False
8103,55-64,High,False
8104,55-64,High,False
8105,55-64,High,False
8106,55-64,High,False
8107,55-64,High,False
8108,55-64,High,False
8109,55-64,High,False
8110,55-64,High,False
8111,55-64,High,False
8112,55-64,High,False
8113,55-64,High,False
8114,55-64,High,False
8115,55-64,High,False
8116,55-64,High,False
8117,55-64,High,False
8118,55-64,High,False
8119,55-64,High,False
8120,55-64,High,False
8121,55-64,High,False
8122,55-64,High,False
8123,55-64,High,False
8124,55-64,High,False
8125,55-64,High,False
8126,55-64,High,False
8127,55-64,High,False
8128,55-64,High,False
8129,55-64,High,False
8130,55-64,High,False
8131,55-64,High,False
8132,55-64,High,False
8133,55-64,High,False
8134,55-64,High,False
8135,55-64,High,False
8136,55-64,High,False
8137,55-64,High,False
8138,55-64,High,False
8139,55-64,High,False
8140,55-64,High,False
8141,55-64,High,False
8142,55-64,High,False
8143,55-64,High,False
8144,55-64,High,False
8145,55-64,High,False
8146,55-64,High,False
8147,55-64,High,False
8148,55-64,High,False
8149,55-64,High,False
8150,55-64,High,False
8151,55-64,High,False
8152,55-64,High,False
8153,55-64,High,False
8154,55-64,High,False
8155,55-64,High,False
8156,55-64,High,False
8157,55-64,High,False
8158,55-64,High,False
8159,55-64,High,False
8160,55-64,High,False
8161,55-64,High,False
8162,55-64,High,False
8163,55-64,High,False
8164,55-64,High,False
8165,55-64,High,False
8166,55-64,High,False
8167,55-64,High,False
8168,55-64,High,False
8169,55-64,High,False
8170,55-64,High,False
8171,55-64,High,False
8172,55-64,High,False
8173,55-64,High,False
8174,55-64,High,False
8175,55-64,High,False
8176,55-64,High,False
8177,55-64,High,False
8178,55-64,High,False
8179,55-64,High,False
8180,55-64,High,False
8181,55-64,High,False
8182,55-64,High,False
8183,55-64,High,False
8184,55-64,High,False
8185,55-64,High,False
8186,55-64,High,False
8187,55-64,High,False
8188,55-64,High,False
8189,55-64,High,False
8190,55-64,High,False
8191,55-64,High,False
8192,55-64,High,False
8193,55-64,High,False
8194,55-64,High,False
8195,55-64,High,False
8196,55-64,High,False
8197,55-64,High,False
8198,55-64,High,False
8199,55-64,High,False
8200,55-64,High,False
8201,55-64,High,False
8202,55-64,High,False
8203,55-64,High,False
8204,55-64,High,False
8205,55-64,High,False
8206,55-64,High,False
8207,55-64,High,False
8208,55-64,High,False
8209,55-64,High,False
8210,55-64,High,False
8211,55-64,High,False
8212,55-64,High,False
8213,55-64,High,False
8214,55-64,High,False
8215,55-64,High,False
8216,55-64,High,False
8217,55-64,High,False
8218,55-64,High,False
8219,55-64,High,False
8220,55-64,High,False
8221,55-64,High,False
8222,55-64,High,False
8223,55-64,High,False
8224,55-64,High,False
8225,55-64,High,False
8226,55-64,High,False
8227,55-64,High,False
8228,55-64,High,False
8229,55-64,High,False
8230,55-64,High,False
8231,55-64,High,False
8232,55-64,High,False
8233,55-64,High,False
8234,55-64,High,False
8235,55-64,High,False
8236,55-64,High,False
8237,55-64,High,False
8238,55-64,High,False
8239,55-64,High,False
8240,55-64,High,False
8241,55-64,High,False
8242,55-64,High,False
8243,55-64,High,False
8244,55-64,High,False
8245,55-64,High,False
8246,55-64,High,False
8247,55-64,High,False
8248,55-64,High,False
8249,55-64,High,False
8250,55-64,High,False
8251,55-64,High,False
8252,55-64,High,False
8253,55-64,High,False
8254,55-64,High,False
8255,55-64,High,False
8256,55-64,High,False
8257,55-64,High,False
8258,55-64,High,False
8259,55-64,High,False
8260,55-64,High,False
8261,55-64,High,False
8262,55-64,High,False
8263,55-64,High,False
8264,55-64,High,False
8265,55-64,High,False
8266,55-64,High,False
8267,55-64,High,False
8268,55-64,High,False
8269,55-64,High,False
8270,55-64,High,False
8271,55-64,High,False
8272,55-64,High,False
8273,55-64,High,False
8274,55-64,High,False
8275,55-64,High,False
8276,55-64,High,False
8277,55-64,High,False
8278,55-64,High,False
8279,55-64,High,False
8280,55-64,High,False
8281,55-64,High,False
8282,55-64,High,False
8283,55-64,High,False
8284,55-64,High,False
8285,55-64,High,False
8286,55-64,High,False
8287,55-64,High,False
8288,55-64,High,False
8289,55-64,High,False
8290,55-64,High,False
8291,55-64,High,False
8292,55-64,High,False
8293,55-64,High,False
8294,55-64,High,False
8295,55-64,High,False
8296,55-64,High,False
8297,55-64,High,False
8298,55-64,High,False
8299,55-64,High,False
8300,55-64,High,False
8301,55-64,High,False
8302,55-64,High,False
8303,55-64,High,False
8304,55-64,High,False
8305,55-64,High,False
8306,55-64,High,False
8307,55-64,High,False
8308,55-64,High,False
8309,55-64,High,False
8310,55-64,High,False
8311,55-64,High,False
8312,55-64,High,False
8313,55-64,High,False
8314,55-64,High,False
8315,55-64,High,False
8316,55-64,High,False
8317,55-64,High,False
8318,55-64,High,False
8319,55-64,High,False
8320,55-64,High,False
8321,55-64,High,False
8322,55-64,High,False
8323,55-64,High,False
8324,55-64,High,False
8325,55-64,High,False
8326,55-64,High,False
8327,55-64,High,False
8328,55-64,High,False
8329,55-64,High,False
8330,55-64,High,False
8331,55-64,High,False
8332,55-64,High,False
8333,55-64,High,False
8334,55-64,High,False
8335,55-64,High,False
8336,55-64,High,False
8337,55-64,High,False
8338,55-64,High,False
8339,55-64,High,False
8340,55-64,High,False
8341,55-64,High,False
8342,55-64,High,False
8343,55-64,High,False
8344,55-64,High,False
8345,55-64,High,False
8346,55-64,High,False
8347,55-64,High,False
8348,55-64,High,False
8349,55-64,High,False
8350,55-64,High,False
8351,55-64,High,False
8352,55-64,High,False
8353,55-64,High,False
8354,55-64,High,False
8355,55-64,High,False
8356,55-64,High,False
8357,55-64,High,False
8358,55-64,High,False
8359,55-64,High,False
8360,55-64,High,False
8361,55-64,High,False
8362,55-64,High,False
8363,55-64,High,False
8364,55-64,High,False
8365,55-64,High,False
8366,55-64,High,False
8367,55-64,High,False
8368,55-64,High,False
8369,55-64,High,False
8370,55-64,High,False
8371,55-64,High,False
